"x1","x2","Class"
0.901842342455005,0.366748734690616,"negative"
-0.0190140745852054,0.716908433165565,"negative"
0.433138463769244,0.287532803760005,"negative"
-0.140141003282423,0.719180856653953,"negative"
-0.010284037265932,1.88140716731221,"negative"
0.402596692731826,1.71709516893358,"negative"
-0.14805360360708,0.816821982238059,"negative"
0.64909111941638,0.858747498217729,"negative"
-0.919488087042461,-0.200436652231546,"negative"
-0.899824050432403,-0.383313610963574,"negative"
0.116478491170568,-0.471548835284104,"negative"
-0.689378993843984,0.390514971686129,"negative"
0.638999622673134,0.352108177366419,"negative"
-0.204936749701419,1.6531528531418,"negative"
0.0778864430432931,0.114707193381726,"negative"
-0.148644940020052,-0.118229749895709,"negative"
0.0770693555592021,0.522736740375789,"negative"
-0.208833727887412,-2.13649866031105,"negative"
1.03713850631177,-1.51761233195359,"negative"
-0.512724711313699,1.10062803238907,"negative"
0.332441907852134,0.873418696365967,"negative"
0.769219605771608,0.423967346391136,"negative"
0.803114528892038,-0.600311163205545,"negative"
0.0967989315128224,1.05589753258327,"negative"
-0.639127665735922,1.18400814725537,"negative"
-1.12967874544473,0.727498315290714,"negative"
0.159393990858552,-2.11037297849685,"negative"
0.640751583531533,-0.455442501829212,"negative"
-0.490715060491958,0.355072876278561,"negative"
0.228315365469806,-1.91906159988803,"negative"
0.647326150433251,-1.40717356814752,"negative"
-0.45832330637132,0.939024581543186,"negative"
0.267909010161453,-0.273037400355196,"negative"
-0.224763157450016,0.680640858174101,"negative"
-0.042272559488673,-1.04215833196494,"negative"
-0.10970827088282,-1.1997002348034,"negative"
0.283741127712134,-0.261188858241262,"negative"
-0.431146641354746,-2.25011387547239,"negative"
0.514403005698705,1.51069757367928,"negative"
-0.506090281644419,0.906007112288787,"negative"
-0.265984621461493,-0.242842429743941,"negative"
0.636668431564554,0.643851330929867,"negative"
-0.650182770346513,0.545565824485115,"negative"
0.508153851644373,0.104344528345426,"negative"
-0.162808193308223,0.708172493194216,"negative"
-0.368395950812953,0.771190798770422,"negative"
0.171110980815893,-1.54895673553975,"negative"
0.164788129640556,0.764630734348463,"negative"
-0.699326871171709,0.257284919777877,"negative"
-0.464331168770751,0.556353251944084,"negative"
0.348537636793168,-1.85550469317831,"negative"
-0.398801779538829,-0.780773751890162,"negative"
-0.233471019948214,-0.776898468074442,"negative"
0.00845146158340429,-0.727661676773731,"negative"
0.780457052678043,-0.589710720897278,"negative"
-0.00174621777963228,-0.520253164091384,"negative"
0.088506748797354,1.01735207787905,"negative"
0.200143197712219,0.801098258890467,"negative"
-0.275972545912586,2.88730881178638,"negative"
-0.548327034427934,-1.1194760185234,"negative"
-0.590780628090575,0.635318347137433,"negative"
0.33363379054343,-0.165349170776707,"negative"
0.636679374580787,0.468834520455862,"negative"
-0.109748446788342,1.78458436499721,"negative"
-0.0179678449651571,0.764318289025446,"negative"
0.0441735019828166,0.538253246341065,"negative"
-0.134356525035398,-0.449151240723074,"negative"
-0.104284307138318,-0.953307112415209,"negative"
-0.764433529075869,-1.29040668503098,"negative"
0.244310929022963,0.411478596450231,"negative"
0.244977266419638,0.484897200993879,"negative"
0.206817777574277,0.821223703887492,"negative"
0.452829204273444,-0.435688369570195,"negative"
-0.296454214277555,-0.324005022929537,"negative"
-0.855287500486654,-1.05024867470972,"negative"
-0.530884137720251,0.341926283994726,"negative"
-0.626489059045671,-2.11708956177693,"negative"
0.440596321480012,-0.911156176655968,"negative"
-0.162969285263357,-2.19832216802496,"negative"
-0.270972844695735,-1.22609755092771,"negative"
0.0209874809373274,0.15433871993434,"negative"
-0.0145923888843319,-0.128626762039026,"negative"
-0.365279321494363,-0.108386206964126,"negative"
-0.344866486639682,-0.270373014866325,"negative"
-0.368931265682353,-0.586235749147938,"negative"
-0.937951931467603,-3.17886309938522,"negative"
-1.49201247026166,0.0540430756932627,"negative"
-0.100042958342734,0.933551667911167,"negative"
-0.12610803532184,0.482770640321482,"negative"
-0.297232709954785,-1.62351766024295,"negative"
-1.60421603841461,-0.16074893405075,"negative"
-0.222845616119048,0.437845191547629,"negative"
0.378915837989449,1.50888911241246,"negative"
-0.179200899712966,-1.55205138378107,"negative"
-0.839391919012079,-0.435122668700585,"negative"
0.777263500085514,-1.78321167294309,"negative"
0.0608075031563458,1.8542269941543,"negative"
-0.458685532273011,0.392978904753958,"negative"
-0.11004324786133,0.0433060736711336,"negative"
-0.313914275204064,0.721515885201312,"negative"
0.999014077594991,-1.24335216408134,"negative"
0.481210327552387,1.07214142023108,"negative"
0.787101713003995,-1.41211956705232,"negative"
-0.733948984799257,0.0651560106918839,"negative"
0.0867789680114648,-0.65424801009816,"negative"
-0.0615722778644078,-1.29836485821539,"negative"
0.357980963184174,-2.13692932023862,"negative"
-0.309910776950114,-0.720253705933343,"negative"
-0.228331546849301,-0.371509480456847,"negative"
0.511558940505287,0.240446133750163,"negative"
0.25290323922976,2.41888614574121,"negative"
-0.690409943600244,0.725330946244804,"negative"
-0.744017868733716,-0.76757768319196,"negative"
-0.424134848748216,-0.764148887481399,"negative"
-0.561656973350887,-0.545366612637632,"negative"
0.311917619254985,1.52104673971703,"negative"
-0.0888340252351316,-0.346016080440958,"negative"
-0.414207592151566,0.869340421679772,"negative"
1.27237619604547,1.14402916810742,"negative"
0.872101764701735,0.601014817154705,"negative"
1.21381292364184,1.89028050054257,"negative"
-0.475085119047822,-0.549328267123987,"negative"
0.198278206960529,-0.918635121817976,"negative"
-0.121589207884058,1.44771805912965,"negative"
0.177053895490938,3.03422046778448,"negative"
0.267618118745626,0.355316782964908,"negative"
-0.922950301253556,1.49515678233229,"negative"
-0.650034044719002,-0.460636371699128,"negative"
-0.100336482786481,0.640920924328731,"negative"
0.0414283491700514,1.62757037394244,"negative"
0.0920344992431325,-1.8840393429965,"negative"
0.411060153601175,1.42469142830981,"negative"
-0.0979480114214758,0.146212961067776,"negative"
0.510167022893072,0.640422692816579,"negative"
-0.00396910597178164,0.461089506957312,"negative"
0.830309624634969,1.54633843207795,"negative"
-0.0567937904525512,0.3751730892958,"negative"
-0.0985224583692506,2.06252820683826,"negative"
0.308212913306899,-0.940645364674011,"negative"
-0.302710639257325,-1.20942983799422,"negative"
0.541252412638586,-0.184317059096965,"negative"
0.972148139526135,-0.611030477309263,"negative"
0.734935066200245,0.479122190668752,"negative"
0.493193467590833,0.550548474326208,"negative"
0.161014862112512,0.280225314117837,"negative"
-0.15885274768291,0.685630050250522,"negative"
0.110838105580482,-0.112821744971174,"negative"
0.546378048381218,0.14126071757391,"negative"
0.975381685518267,-0.308949917611743,"negative"
-0.138342148443872,-0.395005545630305,"negative"
0.452461757283737,0.765493219977323,"negative"
0.328279174301832,0.700581812331184,"negative"
0.012657868257285,-0.0858526013891005,"negative"
-0.618765123480209,0.524441479862369,"negative"
0.163373738239913,0.55224720228497,"negative"
-0.471658327559185,-0.477419500857694,"negative"
0.214300534902988,1.92485608917774,"negative"
-0.690740456022363,-0.391967605872071,"negative"
-1.05803447591181,0.341564970584636,"negative"
-0.539831064070942,0.310349439535999,"negative"
-0.0252805210798804,0.104715058730433,"negative"
-0.0763795609028619,-0.164743530840198,"negative"
0.437352770420373,-0.945690380037049,"negative"
0.263174297567485,1.2251109734515,"negative"
0.00975437523615007,-0.840709621487924,"negative"
0.511964506537024,0.723492486053472,"negative"
-0.152889897799037,-2.51721143031892,"negative"
-0.191975494964616,-0.719824381062859,"negative"
-0.0755221218240863,-0.99378708833366,"negative"
0.0878225288143808,1.28574032299107,"negative"
0.535067288589892,0.116210116067931,"negative"
-0.106509465477339,0.150058779631699,"negative"
0.443487590085352,-1.40711071988442,"negative"
-0.464656053224311,0.721863903768209,"negative"
-0.266730194466753,0.701234748154815,"negative"
-0.355352882907429,0.713104103382653,"negative"
-0.584992106393865,0.884069635446891,"negative"
0.209681903046695,0.956720435951354,"negative"
-0.667221262529864,1.16259059284244,"negative"
0.0449821038705514,-0.870546598473626,"negative"
-0.676278422718091,0.384843581052778,"negative"
-0.410486733519193,-1.04764214074685,"negative"
0.222475169998619,1.43146729202518,"negative"
0.570122354758753,0.444502907756845,"negative"
0.446949450520152,-0.366668314978957,"negative"
-0.272222529586049,-0.37054494711738,"negative"
0.958126783344247,-0.577569490083839,"negative"
-0.368804891735243,0.183513711979726,"negative"
-0.0192389657245114,1.93895383587408,"negative"
0.386902327065067,-0.61620393467531,"negative"
0.564445089495228,-0.719874409426153,"negative"
-0.399345080258179,-0.274610317865522,"negative"
0.267632721513429,-0.880587935547347,"negative"
-0.593117981716153,-1.07818038435851,"negative"
-0.110978986564059,-0.683606285512215,"negative"
-0.646963954752288,-1.32041997842329,"negative"
0.212576706740082,0.420748963275778,"negative"
0.229507994397119,-0.822968288445097,"negative"
-0.635381245483801,-1.01335256126439,"negative"
-0.162023069430226,-0.895488005887991,"negative"
0.584296193901177,0.917762368113359,"negative"
0.295227106178873,1.66594260596925,"negative"
0.0825968081986222,0.010427023552345,"negative"
-0.115658374906969,-0.166192647566125,"negative"
0.867422546695483,-0.45420697604677,"negative"
-0.0048009130499603,0.391974187709499,"negative"
-0.34360481164558,1.195905527058,"negative"
-0.561018028707879,0.048825053698858,"negative"
-0.0736597976272206,0.320825135993369,"negative"
0.64424603958589,0.830101370888478,"negative"
-0.280769843994473,-1.31376310507191,"negative"
0.461725959704963,-0.239710444191943,"negative"
0.324785114807454,-0.228116331893594,"negative"
-0.484725696551122,0.69400221452364,"negative"
-0.432800588181991,1.0011001535243,"negative"
-0.311717068719523,-2.28026882290081,"negative"
-0.292193139851237,0.00596273633901692,"negative"
-0.191596702586626,-0.308182031103787,"negative"
-0.0105652821421958,0.272945691001305,"negative"
0.682243449289806,0.682850428222326,"negative"
0.0013299810736471,-1.40513373542455,"negative"
-0.358414722911483,1.9771043800243,"negative"
-0.0851760889337302,-0.413391678622318,"negative"
0.493507991326868,-1.72644978971475,"negative"
0.358132889749619,-0.453932926869724,"negative"
0.065290996245938,-0.0751306334252152,"negative"
-0.112010196123831,-1.64986008885542,"negative"
0.246466841105239,-0.84683002247113,"negative"
-0.304334267472696,-1.43009752271775,"negative"
-0.721005703771327,-0.0194406201701814,"negative"
-0.405915862003121,1.19305651423263,"negative"
0.301515598599514,-0.426759789905918,"negative"
1.21943371717958,1.37048787482887,"negative"
-0.0899060948676974,-0.629375063230907,"negative"
0.767437783891575,1.83426439551106,"negative"
-0.102929959816686,0.225809376971261,"negative"
0.287226850350847,1.19952848070209,"negative"
0.158999020576704,-0.0531120962443481,"negative"
-0.522941542882639,-0.575643732839435,"negative"
0.343518447369312,0.279843310883205,"negative"
0.566023198580389,-1.27452374881974,"negative"
-0.265701771689224,0.17640563961875,"negative"
-0.132509839906053,-0.453720069983262,"negative"
-0.484197158369385,-2.45507241416052,"negative"
0.120681709055267,-1.34444105742881,"negative"
0.301689547876287,-1.15842685807226,"negative"
0.866018384385146,1.70910184063108,"negative"
0.419794365915122,0.764511003920558,"negative"
0.165708845390778,1.33071238668614,"negative"
0.0149574711776661,0.383839437411271,"negative"
-0.303185789203099,0.0182576406970275,"negative"
-0.975549859966622,-1.38502057285044,"negative"
-0.668275679438633,-1.26570598781732,"negative"
1.06136114719608,0.563144825311356,"negative"
-0.738435648934631,1.33617938823628,"negative"
0.335895085770004,-1.28701965266202,"negative"
0.221498535839206,-0.129186677571772,"negative"
-0.0867401743231196,-0.328300442642197,"negative"
0.45051114716543,-1.53499466226928,"negative"
-0.634352668316428,0.804420570246445,"negative"
0.126613428531608,-2.80082038398581,"negative"
-0.0586755356884512,-0.416863368367712,"negative"
0.607823920175582,-1.23392603744813,"negative"
-0.247085835896171,-2.28586275413628,"negative"
0.388258618416056,-0.154475996634526,"negative"
0.261214752297505,-0.61463418244916,"negative"
0.283213651201553,-0.187378442327058,"negative"
-0.937422262953945,2.08900976409915,"negative"
-0.221416859022832,-0.361143593545997,"negative"
-0.289024852724984,0.533379930343354,"negative"
0.448868098474031,0.195608265717352,"negative"
1.1035971931943,0.2009998778514,"negative"
-0.452459786087882,0.525574809046187,"negative"
0.451858308445946,-0.641557689248995,"negative"
-0.640078125463506,2.08903947418177,"negative"
-0.253628486391886,-0.207170130364251,"negative"
0.664241306923168,0.150776323146482,"negative"
-0.566787998020816,-0.429675270592668,"negative"
-0.400508879244685,0.983749414610455,"negative"
-0.122650681946633,1.13775176256811,"negative"
-0.614633343554107,0.0904560717504892,"negative"
-1.23288546741851,0.608724617437188,"negative"
0.201797319380435,1.24195576646463,"negative"
0.169204072074812,0.338202279340219,"negative"
0.486417285964842,1.36340430653144,"negative"
1.21187312626354,0.938465367620353,"negative"
-0.587512300837459,2.11044187987077,"negative"
-0.0374049003237585,-0.69889519578361,"negative"
0.427300179883902,0.828268837468157,"negative"
-0.42358227881224,-0.109089067131842,"negative"
0.632719979498109,-2.43423380044408,"negative"
0.967484269603891,-1.42316147909756,"negative"
-0.0306661360240122,-1.35500123399554,"negative"
-0.27595827581592,-0.0660719430751222,"negative"
-0.134534448368378,-0.201042923767508,"negative"
0.0125000769807316,0.335972801321336,"negative"
0.137055162345121,-0.624994409808213,"negative"
-0.462720602587275,-1.43694482345082,"negative"
0.0407097794016933,1.05487093421103,"negative"
-0.248120065663919,-0.181753441532983,"negative"
-0.104380669204143,-0.0881473072329298,"negative"
-0.955842457163974,0.393076928026176,"negative"
0.523451169078249,-1.49911076359321,"negative"
-0.0221456765622665,-0.192658045114182,"negative"
-0.0702874934041631,0.486627331810157,"negative"
-0.0505765900215528,-0.486919728214157,"negative"
0.056095831809154,0.937424582224279,"negative"
0.129865200845302,1.10200293003136,"negative"
1.19781023285623,-1.29319946374459,"negative"
0.422619543464739,-1.33816239233147,"negative"
-0.643822731241764,0.746559979175374,"negative"
-0.636691279504249,-1.06827691916107,"negative"
0.0181635009552482,0.557822686167944,"negative"
0.0781035109324365,0.268838820390758,"negative"
-0.887376188529403,-0.130443063366989,"negative"
-0.126642215324903,0.0190754820372274,"negative"
-0.0473215875204941,0.93224456795872,"negative"
-0.491041165340924,-2.02930968036032,"negative"
-0.341893004756354,-1.94101515267283,"negative"
0.766496135075607,-0.08487406909462,"negative"
0.80417112307501,-0.665484555583034,"negative"
-1.24501577353849,-1.35811383479508,"negative"
-0.620418745372213,1.44020906097125,"negative"
-1.09788546887958,-0.197603049810487,"negative"
0.844597812421127,-0.00216695910521221,"negative"
-0.497848017462598,1.38137134051956,"negative"
-0.525894892691193,1.23349306524563,"negative"
0.532993803289554,-0.788750607843173,"negative"
-0.976309055167302,0.520168808210775,"negative"
-0.194540741209446,1.81346322086033,"negative"
1.48281135334942,0.34140860471441,"negative"
-0.612217263564317,2.88377886206408,"negative"
0.556699470182281,-0.193131709749853,"negative"
0.458401970754443,-0.40724820310442,"negative"
0.62127518548956,0.380937605790001,"negative"
-0.227436944852778,1.40525196099035,"negative"
0.314618334473539,1.91582541499985,"negative"
0.550508619538141,0.648538711955039,"negative"
-0.173680038186754,-0.814664912078288,"negative"
-0.560970904864972,-0.461156575434159,"negative"
-0.803508794554794,0.539394222810745,"negative"
0.551690220489276,0.444583082152832,"negative"
0.347965686465779,0.389409087453245,"negative"
0.42313642696906,-1.55299846596068,"negative"
0.626586462616902,-1.42784503120128,"negative"
-0.201754349791309,0.22336992082456,"negative"
-0.257808050277658,0.614069619279412,"negative"
-0.444524340997336,-0.806251417320065,"negative"
-0.599996412057126,-0.0842101556375526,"negative"
0.482654409160403,0.97693160158591,"negative"
-1.3839467721595,-1.2324409511546,"negative"
0.617918508376203,1.06559788925883,"negative"
-0.0295710304663072,-0.912751423807789,"negative"
-1.23232483488103,1.47971358546612,"negative"
0.477932193097743,-0.142083268772775,"negative"
0.0121075454722775,0.974266568277245,"negative"
-0.713054187059669,0.480257266811356,"negative"
-0.365450537568284,1.33421356773911,"negative"
0.608993565771784,0.165484370938142,"negative"
-1.11035880870934,-2.7143590279381,"negative"
0.69511186602398,-1.012429944737,"negative"
0.262840794177708,0.2098722569655,"negative"
0.169441237587078,0.124478836156538,"negative"
-0.39586890492214,-0.241056230697806,"negative"
0.517879716959112,0.81130520316264,"negative"
0.403932256857104,0.483403317331397,"negative"
0.507875316005027,0.338875264313561,"negative"
0.774421603242271,0.269314715091635,"negative"
0.143792264806011,0.312365234791111,"negative"
0.755423496942007,0.490341076770465,"negative"
-0.0109189894554629,0.305180135250144,"negative"
-0.457980494883825,-1.04713611628277,"negative"
-0.485821448102523,-0.897748308669286,"negative"
0.171611844287188,1.19443383656182,"negative"
-0.0992255310261674,1.02721629520105,"negative"
-0.305090088612602,-0.935875456245488,"negative"
0.911063314921263,1.5959580706161,"negative"
-0.418255380467039,-1.43034793522336,"negative"
-0.516309303197512,-0.576407371112508,"negative"
0.0234963322482332,-1.0055197414809,"negative"
-0.442326404203184,-0.303507062147184,"negative"
0.126470020079093,0.0255971091303189,"negative"
-0.00690944427291172,1.5091346444561,"negative"
-0.213131099299244,-0.780110404702287,"negative"
-0.0482692308722225,0.807342848733735,"negative"
0.315577603109974,1.4076985968811,"negative"
-0.941035335019457,-0.294619156360783,"negative"
0.888915384686273,0.880488033955637,"negative"
-0.703473052530271,-0.320797649933114,"negative"
0.978412540131523,0.142618435997479,"negative"
-0.260708528551329,-0.930056622076807,"negative"
1.16189601097097,-0.905643001238682,"negative"
0.193134560491725,-0.806325977674094,"negative"
-0.147933686040227,0.342718798655496,"negative"
-0.236309017132647,0.477580524724236,"negative"
-0.519214478173539,-0.497690910803953,"negative"
0.458608607649125,0.88658556654685,"negative"
-0.278682672706712,-0.761680725973816,"negative"
0.181896073056293,-0.709711003648996,"negative"
0.0624342558587297,-0.771788060708881,"negative"
0.184344564239417,1.1057880679484,"negative"
-0.623935727235976,2.41212974183597,"negative"
-0.395178186705041,0.699660453562762,"negative"
-0.809055091847844,-0.541975750606443,"negative"
-0.189192999339803,0.487584117048721,"negative"
-1.314841396178,-0.192056256549474,"negative"
-0.723690862544071,0.23424336458304,"negative"
1.08997582518169,1.57679756676782,"negative"
0.248305945333901,0.356134485815804,"negative"
0.141201314439329,2.19830255558479,"negative"
-0.0707642765530716,0.541922266634137,"negative"
0.102452235468181,-0.88382890857447,"negative"
-1.43100498498174,-0.165511709128243,"negative"
0.212229103213069,0.330522064096879,"negative"
0.229912897350514,0.200906262054849,"negative"
0.523238457535037,0.495761657718266,"negative"
-0.642466314133819,-0.481776983374621,"negative"
-0.0879172143660447,-1.83691171475833,"negative"
0.048232517156352,-1.93640319892992,"negative"
-0.152596264958058,-0.0811086881702575,"negative"
0.0303157778282463,-0.524907309456218,"negative"
-1.07896981915284,-1.18488669482303,"negative"
-0.591814024072263,0.186600129726395,"negative"
0.42982682540868,-0.290004735862355,"negative"
0.79178332015599,-0.838433191185513,"negative"
-0.170111752298015,-0.927379078489615,"negative"
0.193160798709401,0.171049809020881,"negative"
0.383341274121886,-1.41096818865774,"negative"
-0.0710965403970776,0.224560560333106,"negative"
-0.182935109729108,0.481072575391086,"negative"
-1.0040938997763,1.76910867022578,"negative"
0.546246407700328,-1.48933668957719,"negative"
0.353663633974853,1.66110106132031,"negative"
-0.395854751913763,1.57837989971674,"negative"
-0.393076726678268,0.809842293399854,"negative"
0.541826973674871,1.70143639723329,"negative"
0.202512463846229,-0.61734846950002,"negative"
0.439384276246656,0.656819784176213,"negative"
-0.228081865686011,0.781195154459597,"negative"
0.199820241105021,-1.29474041921614,"negative"
-0.0703193014788032,0.114431247114974,"negative"
0.197636895262928,0.241550572739478,"negative"
0.788009935954058,-0.431061013684937,"negative"
0.155554863270195,-0.170577971301298,"negative"
-0.798940250614258,1.3949996511063,"negative"
-0.498803096319473,-1.14318738532729,"negative"
-0.460631746638003,1.08580968149914,"negative"
-0.322879390184012,0.435275386628255,"negative"
-0.80822566046173,-0.194847549846106,"negative"
0.053748728916294,0.140207982847704,"negative"
0.443514369272582,-0.65077481144448,"negative"
-0.844023029856354,0.854540813334586,"negative"
-0.52867260480898,-0.55984128328036,"negative"
-0.0583430228862968,0.804452913248448,"negative"
-1.02261816590034,1.96290341621144,"negative"
-1.12532020549458,-0.558555039913567,"negative"
-0.060994639929039,-1.42125448739857,"negative"
-0.359498835913555,0.542016916907101,"negative"
0.322776747536536,-1.43430393649546,"negative"
-0.43434398746736,0.729692945057703,"negative"
-0.355237031122941,-1.18818234068495,"negative"
0.824057504997472,-0.487442225863853,"negative"
0.920429332750476,-1.86087921669972,"negative"
0.526816533426811,-0.506224973565642,"negative"
-0.088920241980663,0.447571934045383,"negative"
-0.517954091153796,-0.158768645885113,"negative"
0.23106671285713,-0.0884288424474615,"negative"
0.22149948204389,-0.988337007539814,"negative"
0.334723446897584,1.09492131166228,"negative"
0.146819058095433,-0.878708869620765,"negative"
0.120009154310384,1.41741794180888,"negative"
0.559472462849027,-1.52782416795551,"negative"
0.305738450282961,1.41820367094331,"negative"
0.365260858764162,-0.800504091672167,"negative"
-0.14424059383448,0.244269023377887,"negative"
0.0182203933082659,0.0332033067762622,"negative"
0.681424922407435,-0.572464803500017,"negative"
0.104660919196407,0.796399808027923,"negative"
0.112450127765033,-0.976501558584406,"negative"
-0.0533689440251257,0.0923678001994956,"negative"
-1.19776217436386,0.0741416029196374,"negative"
0.552135952986463,-1.07870793241781,"negative"
0.236032979004742,-0.342160613000453,"negative"
-0.326329545828169,1.25040235089699,"negative"
0.420820912378029,0.359845945708909,"negative"
0.198222865568322,0.491950457678054,"negative"
0.335401499789341,-1.195063314432,"negative"
-0.418201286201657,0.00307640979044844,"negative"
0.502978140518642,0.292222498735577,"negative"
-0.256463658204942,1.46506389236967,"negative"
0.343758491244022,-1.0202996022835,"negative"
-0.0346703375928688,1.87567979151089,"negative"
0.0328035207591675,-0.904814827323195,"negative"
-0.88030070053403,-0.553190946365967,"negative"
-0.345517041778643,0.131914030194838,"negative"
0.565639902401802,0.332393790767325,"negative"
-0.166216040460682,-1.29608633672303,"negative"
0.492800519277874,1.76725921991487,"negative"
0.0771965550839235,-0.945683341301884,"negative"
-0.0711659432105724,-0.369311193130117,"negative"
-0.00993995735956556,0.797158910283885,"negative"
-0.154109168324337,-0.368393257185309,"negative"
0.139830346115282,-0.590835742520987,"negative"
0.10881327388795,0.711369031663081,"negative"
-0.261976515825221,0.229621296317947,"negative"
0.0722895579702276,-0.728239562406755,"negative"
0.638996561422129,1.40450396491775,"negative"
-0.322710780427965,1.51774391934563,"negative"
-0.163758823769473,0.77306913436391,"negative"
-0.207886195265708,1.7612773153516,"negative"
0.305757979199867,1.22452398368769,"negative"
0.0727362036681113,-1.82566077213999,"negative"
-0.0802250270370127,-1.26038642094409,"negative"
-0.37759327763743,0.0520797737213773,"negative"
0.0963900813693647,-0.189315877690675,"negative"
-0.044071736591463,-1.39066540700417,"negative"
-0.239190506171614,-1.14691591337255,"negative"
-0.269847655780207,1.60019067467598,"negative"
-0.18301375300071,-0.638698522786055,"negative"
-0.42840050717392,0.383939433994903,"negative"
-0.132202648259935,-1.39488534114937,"negative"
0.455993970478019,-0.484284777299879,"negative"
0.0478917760602565,-0.325384115843411,"negative"
-0.0423680913079829,-0.670500211804234,"negative"
-0.298322298895595,-2.32386237714485,"negative"
0.385224063276934,1.1039058529337,"negative"
-0.626502298566196,-1.80862564144738,"negative"
-1.13351280919384,0.414067128010986,"negative"
-0.505497883761105,0.291896684563885,"negative"
0.00350323814290961,-1.00378347653042,"negative"
0.59351202000862,-0.678791926110027,"negative"
-0.827279822754774,1.71016072873181,"negative"
-0.101167883089392,-2.21165710346658,"negative"
-1.20318632323288,0.850065927797212,"negative"
-0.748160896324893,-0.280168257304923,"negative"
0.799312229171882,0.146202943050817,"negative"
1.10019969995126,0.777343545009272,"negative"
-0.349363226581859,-0.276634828608228,"negative"
0.695661694676089,1.60915329004228,"negative"
-0.173281306270637,-0.0570479348440255,"negative"
0.378799966647656,-1.10904918597277,"negative"
0.519476876748398,0.0248036055987163,"negative"
-0.401248894866876,-1.36053364677366,"negative"
-0.0415218137645186,-0.355723787948168,"negative"
0.634318475347801,1.70042641641708,"negative"
-0.126679782390485,1.62970303144361,"negative"
-0.158310317137738,0.00972731197756873,"negative"
-0.0752625452357625,1.03260373457395,"negative"
-0.35520750039365,0.0727341517051257,"negative"
-0.0192554927013831,0.660998231703942,"negative"
0.662461512504262,0.328596737020922,"negative"
0.273280660755513,0.672258856127205,"negative"
0.72453718744015,-0.249465826386478,"negative"
-0.355618663497471,-1.58405699719954,"negative"
-0.0368059956924192,-1.8049277784078,"negative"
0.352129368335405,0.205467548924491,"negative"
0.0484250124116304,-0.252090053748536,"negative"
